2.000000000000000111e-01,1.767178672473960848e-04,4.150043155326734515e-06
4.000000000000000222e-01,1.767038184576144859e-04,4.149167382636673653e-06
5.999999999999999778e-01,1.766804006665912091e-04,4.147706360885740129e-06
8.000000000000000444e-01,1.766476091740362383e-04,4.145657992418215789e-06
1.000000000000000000e+00,1.766054374230865563e-04,4.143019347007060824e-06
1.199999999999999956e+00,1.765538770237598781e-04,4.139786668344397744e-06
1.399999999999999911e+00,1.764929177829778885e-04,4.135955382385305139e-06
1.600000000000000089e+00,1.764225477410692430e-04,4.131520107544019984e-06
1.800000000000000044e+00,1.763427532146291633e-04,4.126474666741962331e-06
2.000000000000000000e+00,1.762535188456052545e-04,4.120812101305330982e-06
2.200000000000000178e+00,1.761548276564487553e-04,4.114524686710581159e-06
2.399999999999999911e+00,1.760466611111594028e-04,4.107603950174659461e-06
2.600000000000000089e+00,1.759289991820298126e-04,4.100040690087574452e-06
2.799999999999999822e+00,1.758018204218789041e-04,4.091824997281415986e-06
3.000000000000000000e+00,1.756651020415476354e-04,4.082946278132192052e-06
3.200000000000000178e+00,1.755188199924121557e-04,4.073393279487120718e-06
3.399999999999999911e+00,1.753629490536608604e-04,4.063154115409764055e-06
3.600000000000000089e+00,1.751974629240580649e-04,4.052216295734469321e-06
3.799999999999999822e+00,1.750223343179181223e-04,4.040566756418472407e-06
4.000000000000000000e+00,1.748375350649848930e-04,4.028191891680049029e-06
4.200000000000000178e+00,1.746430362139207932e-04,4.015077587908281065e-06
4.400000000000000355e+00,1.744388081390816270e-04,4.001209259326930721e-06
4.599999999999999645e+00,1.742248206502585816e-04,3.986571885395647029e-06
4.799999999999999822e+00,1.740010431050612581e-04,3.971150049926300567e-06
5.000000000000000000e+00,1.737674445235969599e-04,3.954927981890872613e-06
5.200000000000000178e+00,1.735239937051199783e-04,3.937889597896683775e-06
5.400000000000000355e+00,1.732706593462995633e-04,3.920018546298362160e-06
5.599999999999999645e+00,1.730074101607703707e-04,3.901298252916915957e-06
5.799999999999999822e+00,1.727342149996214488e-04,3.881711968330891555e-06
6.000000000000000000e+00,1.724510429724814551e-04,3.861242816703965558e-06
6.200000000000000178e+00,1.721578635688655174e-04,3.839873846108485082e-06
6.400000000000000355e+00,1.718546467794489663e-04,3.817588080303623669e-06
6.599999999999999645e+00,1.715413632169398856e-04,3.794368571923673825e-06
6.799999999999999822e+00,1.712179842362293396e-04,3.770198457028613341e-06
7.000000000000000000e+00,1.708844820535101452e-04,3.745061010969094376e-06
7.200000000000000178e+00,1.705408298640563017e-04,3.718939705514016878e-06
7.400000000000000355e+00,1.701870019583741659e-04,3.691818267188169898e-06
7.599999999999999645e+00,1.698229738364439407e-04,3.663680736767318006e-06
7.799999999999999822e+00,1.694487223197840581e-04,3.634511529875909882e-06
8.000000000000000000e+00,1.690642256610846463e-04,3.604295498634115469e-06
8.199999999999999289e+00,1.686694636511720693e-04,3.573017994301321996e-06
8.400000000000000355e+00,1.682644177230814130e-04,3.540664930865415559e-06
8.599999999999999645e+00,1.678490710530314853e-04,3.507222849530593555e-06
8.800000000000000711e+00,1.674234086581137635e-04,3.472678984059946863e-06
9.000000000000000000e+00,1.669874174905247686e-04,3.437021326937100443e-06
9.199999999999999289e+00,1.665410865281920585e-04,3.400238696316979469e-06
9.400000000000000355e+00,1.660844068616582059e-04,3.362320803748588398e-06
9.599999999999999645e+00,1.656173717771142586e-04,3.323258322664049500e-06
9.800000000000000711e+00,1.651399768354872737e-04,3.283042957645022817e-06
1.000000000000000000e+01,1.646522199475120214e-04,3.241667514499115777e-06
1.019999999999999929e+01,1.641541014447315898e-04,3.199125971201386613e-06
1.040000000000000036e+01,1.636456241463993548e-04,3.155413549789813138e-06
1.059999999999999964e+01,1.631267934222666721e-04,3.110526789337608056e-06
1.080000000000000071e+01,1.625976172512689523e-04,3.064463620172992300e-06
1.100000000000000000e+01,1.620581062761341866e-04,3.017223439571529653e-06
1.119999999999999929e+01,1.615082738539659656e-04,2.968807189212894095e-06
1.140000000000000036e+01,1.609481361028639284e-04,2.919217434776942949e-06
1.159999999999999964e+01,1.603777119446680543e-04,2.868458448153392776e-06
1.180000000000000071e+01,1.597970231439286833e-04,2.816536292862294776e-06
1.200000000000000000e+01,1.592060943432215827e-04,2.763458913432487636e-06
1.219999999999999929e+01,1.586049530949418512e-04,2.709236229670534427e-06
1.240000000000000036e+01,1.579936298897260884e-04,2.653880236981511710e-06
1.259999999999999964e+01,1.573721581816689592e-04,2.597405114184893767e-06
1.280000000000000071e+01,1.567405744105053195e-04,2.539827340624482967e-06
1.300000000000000000e+01,1.560989180209501333e-04,2.481165824809659916e-06
1.319999999999999929e+01,1.554472314793902798e-04,2.421442047383679637e-06
1.340000000000000036e+01,1.547855602881354972e-04,2.360680221914598060e-06
1.359999999999999964e+01,1.541139529974427805e-04,2.298907477896554771e-06
1.380000000000000071e+01,1.534324612155329461e-04,2.236154071490173539e-06
1.400000000000000000e+01,1.527411396168228705e-04,2.172453630994243131e-06
1.419999999999999929e+01,1.520400459486009772e-04,2.107843445937474794e-06
1.440000000000000036e+01,1.513292410363734921e-04,2.042364811143394274e-06
1.459999999999999964e+01,1.506087887881086065e-04,1.976063440352300444e-06
1.480000000000000071e+01,1.498787561976051483e-04,1.908989968240903674e-06
1.500000000000000000e+01,1.491392133472082908e-04,1.841200565328319798e-06
1.519999999999999929e+01,1.483902334100883295e-04,1.772757697799888110e-06
1.540000000000000036e+01,1.476318926522931846e-04,1.703731074415882961e-06
1.559999999999999964e+01,1.468642704347798440e-04,1.634198836374450153e-06
1.580000000000000071e+01,1.460874492156129896e-04,1.564249064620782705e-06
1.600000000000000000e+01,1.453015145525156913e-04,1.493981704519165262e-06
1.619999999999999929e+01,1.445065551059406808e-04,1.423511042612932986e-06
1.639999999999999858e+01,1.437026626428155652e-04,1.352968917885479574e-06
1.660000000000000142e+01,1.428899320411044453e-04,1.282508915046475688e-06
1.680000000000000071e+01,1.420684612953078830e-04,1.212311875443555162e-06
1.700000000000000000e+01,1.412383515230060079e-04,1.142593177973432497e-06
1.719999999999999929e+01,1.403997069725355354e-04,1.073612391211840751e-06
1.739999999999999858e+01,1.395526350318657507e-04,1.005686073016983166e-06
1.760000000000000142e+01,1.386972462387212437e-04,9.392046635767281307e-07
1.780000000000000071e+01,1.378336542919789338e-04,8.746544886922715987e-07
1.800000000000000000e+01,1.369619760643441279e-04,8.126456320335606083e-07
1.819999999999999929e+01,1.360823316162867200e-04,7.539453475857593420e-07
1.839999999999999858e+01,1.351948442112005594e-04,6.995138097809704604e-07
1.860000000000000142e+01,1.342996403317189868e-04,6.505328581870242729e-07
1.880000000000000071e+01,1.333968496971078214e-04,6.084076870447481223e-07
1.900000000000000000e+01,1.324866052816193324e-04,5.747079970059311126e-07
1.919999999999999929e+01,1.315690433336847039e-04,5.510101346007945585e-07
1.939999999999999858e+01,1.306443033957852115e-04,5.386288567966411364e-07
1.960000000000000142e+01,1.297125283248331087e-04,5.383022020416971455e-07
1.980000000000000071e+01,1.287738643128595866e-04,5.499733348575475557e-07
2.000000000000000000e+01,1.278284609078003664e-04,5.727996406318263450e-07
2.019999999999999929e+01,1.268764710341361169e-04,6.053841484732678511e-07
2.039999999999999858e+01,1.259180510131368397e-04,6.460937443019278714e-07
2.060000000000000142e+01,1.249533605824358119e-04,6.933227785811651168e-07
2.080000000000000071e+01,1.239825629146445237e-04,7.456438866812035498e-07
2.100000000000000000e+01,1.230058246347033558e-04,8.018608376505969281e-07
2.119999999999999929e+01,1.220233158356526958e-04,8.610028410324867074e-07
2.139999999999999858e+01,1.210352100924923897e-04,9.222934782685379248e-07
2.160000000000000142e+01,1.200416844737896028e-04,9.851137222383729782e-07
2.180000000000000071e+01,1.190429195506885132e-04,1.048967921666853824e-06
2.200000000000000000e+01,1.180390994029631278e-04,1.113455660975380990e-06
2.219999999999999929e+01,1.170304116217534831e-04,1.178249661058945069e-06
2.239999999999999858e+01,1.160170473086233925e-04,1.243078876246219174e-06
