2.000000000000000111e-01,0.000000000000000000e+00,1.029716397530516065e-03
4.000000000000000222e-01,2.802844108112934052e-06,1.029497112073308844e-03
5.999999999999999778e-01,7.477413310898184395e-06,1.029131503219913408e-03
8.000000000000000444e-01,1.402844526775248735e-05,1.028619371791749011e-03
1.000000000000000000e+00,2.246256095646964601e-05,1.027960439855370080e-03
1.199999999999999956e+00,3.278825293521331341e-05,1.027154351638252328e-03
1.399999999999999911e+00,4.501587026219805443e-05,1.026200674705108305e-03
1.600000000000000089e+00,5.915760008132903147e-05,1.025098901393803677e-03
1.800000000000000044e+00,7.522744588368129870e-05,1.023848450509897996e-03
2.000000000000000000e+00,9.324120245823852571e-05,1.022448669278410056e-03
2.200000000000000178e+00,1.132164275457411828e-04,1.020898835551469494e-03
2.399999999999999911e+00,1.351724102129359117e-04,1.019198160270045088e-03
2.600000000000000089e+00,1.591301359662733450e-04,1.017345790177808613e-03
2.799999999999999822e+00,1.851122486271825074e-04,1.015340810784993823e-03
3.000000000000000000e+00,2.131430089925417937e-04,1.013182249579896955e-03
3.200000000000000178e+00,2.432482503080535263e-04,1.010869079485153662e-03
3.399999999999999911e+00,2.754553305842483146e-04,1.008400222556089017e-03
3.600000000000000089e+00,3.097930817879193666e-04,1.005774553917763298e-03
3.799999999999999822e+00,3.462917559453743133e-04,1.002990905937290725e-03
4.000000000000000000e+00,3.849829681967717465e-04,1.000048072627660739e-03
4.200000000000000178e+00,4.258996368449174952e-04,9.969448142789646104e-04
4.400000000000000355e+00,4.690759204446295905e-04,9.936798623126537073e-04
4.599999999999999645e+00,5.145471519837144236e-04,9.902519243540840958e-04
4.799999999999999822e+00,5.623497702096080797e-04,9.866596895184529415e-04
5.000000000000000000e+00,6.125212481607397730e-04,9.829018339046371837e-04
5.200000000000000178e+00,6.651000189653311079e-04,9.789770262913625488e-04
5.400000000000000355e+00,7.201253989751049689e-04,9.748839340297304687e-04
5.599999999999999645e+00,7.776375083063252758e-04,9.706212291256196981e-04
5.799999999999999822e+00,8.376771888643913533e-04,9.661875945055432889e-04
6.000000000000000000e+00,9.002859199346568975e-04,9.615817304588257855e-04
6.200000000000000178e+00,9.655057314252035727e-04,9.568023612488065627e-04
6.400000000000000355e+00,1.033379114854834913e-03,9.518482418855874448e-04
6.599999999999999645e+00,1.103948932181963993e-03,9.467181650523880283e-04
