-1.028295361955233144e-09,-9.153104949342360897e-10,-8.441672999037600786e-10,-7.631671658516922987e-10,-7.123434751066299030e-10,-6.465441062893667544e-10
-1.028216107467186233e-09,-9.152439600073474278e-10,-8.441084812775262192e-10,-7.631159475406115054e-10,-7.122938628450050589e-10,-6.464968799298350755e-10
-1.028083957085023267e-09,-9.151330228453407656e-10,-8.440104120467920762e-10,-7.630305495005868826e-10,-7.122111477370951493e-10,-6.464181477021913719e-10
-1.027898821565141993e-09,-9.149776151010984310e-10,-8.438730349939974381e-10,-7.629109205030905958e-10,-7.120952878215707013e-10,-6.463078772028785025e-10
-1.027660576185471954e-09,-9.147776412459478817e-10,-8.436962701404287179e-10,-7.627569889357681312e-10,-7.119462244454829777e-10,-6.461660231450398533e-10
-1.027369060964277620e-09,-9.145329787268326387e-10,-8.434800148719998299e-10,-7.625686629099530606e-10,-7.117638823571000078e-10,-6.459925274365596918e-10
-1.027024080941228567e-09,-9.142434781682199398e-10,-8.432241441008338579e-10,-7.623458303987999998e-10,-7.115481698251521176e-10,-6.457873192802884028e-10
-1.026625406520553081e-09,-9.139089636186112119e-10,-8.429285104625509039e-10,-7.620883594059616247e-10,-7.112989787844122020e-10,-6.455503152963601669e-10
-1.026172773876045429e-09,-9.135292328415016104e-10,-8.425929445491336999e-10,-7.617960981647137920e-10,-7.110161850074964848e-10,-6.452814196664981341e-10
-1.025665885417651357e-09,-9.131040576505920680e-10,-8.422172551772291196e-10,-7.614688753674229896e-10,-7.106996483027725473e-10,-6.449805243001829111e-10
-1.025104410319317675e-09,-9.126331842890404379e-10,-8.418012296917120892e-10,-7.611065004252202507e-10,-7.103492127382304874e-10,-6.446475090225354708e-10
-1.024487985107738480e-09,-9.121163338524921027e-10,-8.413446343043156495e-10,-7.607087637577411194e-10,-7.099647068911538427e-10,-6.442822417837511149e-10
-1.023816214311583981e-09,-9.115532027556124246e-10,-8.408472144671119978e-10,-7.602754371127573383e-10,-7.095459441234111917e-10,-6.438845788898971333e-10
-1.023088671170751011e-09,-9.109434632417950253e-10,-8.403086952805918070e-10,-7.598062739155193127e-10,-7.090927228821678429e-10,-6.434543652548698478e-10
-1.022304898405124834e-09,-9.102867639356967216e-10,-8.397287819360763994e-10,-7.593010096475966629e-10,-7.086048270257914807e-10,-6.429914346732848049e-10
-1.021464409042277989e-09,-9.095827304382104458e-10,-8.391071601921587867e-10,-7.587593622549904233e-10,-7.080820261747121960e-10,-6.424956101140525839e-10
-1.020566687303492390e-09,-9.088309659634469462e-10,-8.384434968848448761e-10,-7.581810325852653228e-10,-7.075240760869689979e-10,-6.419667040343769716e-10
-1.019611189547419796e-09,-9.080310520172641163e-10,-8.377374404710457700e-10,-7.575657048534248329e-10,-7.069307190581575341e-10,-6.414045187138844373e-10
-1.018597345270647127e-09,-9.071825491168406120e-10,-8.369886216050246332e-10,-7.569130471362367839e-10,-7.063016843454673778e-10,-6.408088466085795769e-10
-1.017524558164365932e-09,-9.062849975507485418e-10,-8.361966537473901166e-10,-7.562227118946783646e-10,-7.056366886154792509e-10,-6.401794707242961698e-10
-1.016392207226282423e-09,-9.053379181789395860e-10,-8.353611338061810811e-10,-7.554943365241614667e-10,-7.049354364153642205e-10,-6.395161650092957087e-10
