2.025762204000108202e+00,1.895806034695126652e+00,1.665965360265138751e+00,1.564390153092216851e+00,1.478566415680564017e+00,1.283697641489968344e+00
2.022113642170075387e+00,1.892458365162353662e+00,1.663176491429175341e+00,1.561951946547627257e+00,1.476405360976386305e+00,1.282103971580827784e+00
2.016047811376968646e+00,1.886892755616846218e+00,1.658539869472379191e+00,1.557898117940317073e+00,1.472812158975790986e+00,1.279453771006831442e+00
2.007587272695336544e+00,1.879129876569255009e+00,1.652072659274371302e+00,1.552243377887658760e+00,1.467799590135790311e+00,1.275755879047884012e+00
1.996763417855896616e+00,1.869198489501635807e+00,1.643798743761875292e+00,1.545008196128306199e+00,1.461385440938122393e+00,1.271022601709424382e+00
1.983616277416941687e+00,1.857135271412436506e+00,1.633748577505930166e+00,1.536218677659545007e+00,1.453592398774538275e+00,1.265269643372041175e+00
1.968194276894130068e+00,1.842984591755029600e+00,1.621959000616562507e+00,1.525906405267945853e+00,1.444447918273589870e+00,1.258516019816741993e+00
1.950553942876587232e+00,1.826798243623823703e+00,1.608473014500118481e+00,1.514108249771067616e+00,1.433984060157543761e+00,1.250783953291303208e+00
1.930759561570789984e+00,1.808635131415840425e+00,1.593339521356639699e+00,1.500866149544702211e+00,1.422237303933401309e+00,1.242098750417441444e+00
1.908882792594967182e+00,1.788560917545861217e+00,1.576613029589932546e+00,1.486226861160479418e+00,1.409248335928141804e+00,1.232488663866816436e+00
1.885002241200781192e+00,1.766647631115356720e+00,1.558353327573602343e+00,1.470241683185320891e+00,1.395061814368588671e+00,1.221984738851369379e+00
1.859202992419938472e+00,1.742973241729113720e+00,1.538625128462049574e+00,1.452966155401449910e+00,1.379726113378688668e+00,1.210620645581877985e+00
1.831576110918871070e+00,1.717621201914507623e+00,1.517497688954340340e+00,1.434459735889062060e+00,1.363293047921401380e+00,1.198432498945915414e+00
1.802218110591004008e+00,1.690679961823420507e+00,1.495044405105771412e+00,1.414785458572177967e+00,1.345817581846210365e+00,1.185458666742142952e+00
1.771230398123265992e+00,1.662242460086392093e+00,1.471342388439843551e+00,1.394009573960365955e+00,1.327357521315766453e+00,1.171739567880589306e+00
1.738718694936625120e+00,1.632405594837988971e+00,1.446472025736351918e+00,1.372201175923694505e+00,1.307973195975556724e+00,1.157317462018873755e+00
1.704792442021499710e+00,1.601269679043369809e+00,1.420516525961542653e+00,1.349431817414632029e+00,1.287727130297797284e+00,1.142236232150699804e+00
1.669564192264780811e+00,1.568937884325853460e+00,1.393561457862039443e+00,1.325775118098095673e+00,1.266683707574593143e+00,1.126541161695629789e+00
1.633148994897042572e+00,1.535515677525046030e+00,1.365694281765461815e+00,1.301306366870018660e+00,1.244908829056184940e+00,1.110278707658073571e+00
1.595663776676160328e+00,1.501110254204281347e+00,1.337003879117837357e+00,1.276102122234912262e+00,1.222469570726988808e+00,1.093496271428160416e+00
1.557226724367845927e+00,1.465829973275972087e+00,1.307580083241750346e+00,1.250239813475346962e+00,1.199433840186587830e+00,1.076241968788418824e+00
1.517956672985797839e+00,1.429783796824922737e+00,1.277513214720435553e+00,1.223797345481479226e+00,1.175870036054609269e+00,1.058564400667816763e+00
1.477972504116315866e+00,1.393080739084279429e+00,1.246893624703520276e+00,1.196852710018047050e+00,1.151846712248978388e+00,1.040512426149409642e+00
1.437392558475957260e+00,1.355829328358684416e+00,1.215811249291262941e+00,1.169483606091146655e+00,1.127432249397251507e+00,1.022134939190108227e+00
1.396334066639281613e+00,1.318137085496651650e+00,1.184355177988155150e+00,1.141767071939056688e+00,1.102694535531863140e+00,1.003480650451534562e+00
1.354912601629510771e+00,1.280110022291788940e+00,1.152613239026004432e+00,1.113779131012701207e+00,1.077700658093911912e+00,9.845978755705858676e-01
1.313241556791329590e+00,1.241852162943343219e+00,1.120671604143439470e+00,1.085594454133869791e+00,1.052516609127960745e+00,9.655343311177408960e-01
1.271431652065700524e+00,1.203465091433719936e+00,1.088614415176287764e+00,1.057286039825441337e+00,1.027207005394250805e+00,9.463369394017627778e-01
1.229590471465128010e+00,1.165047527387573334e+00,1.056523434564065500e+00,1.028924914600136908e+00,1.001834824956548076e+00,9.270516431818802694e-01
1.187822034208063648e+00,1.126694932667376969e+00,1.024477721615191683e+00,1.000579854775185407e+00,9.764611616256468896e-01,9.077232312442720108e-01
1.146226401617421731e+00,1.088499150637571633e+00,9.925533361005192123e-01,9.723171311523356453e-01,9.511449984523867585e-01,8.883951756896814045e-01
1.104899321524183797e+00,1.050548079697442905e+00,9.608230704645865927e-01,9.442002776686982957e-01,9.259430012720373249e-01,8.691094816645709153e-01
1.063931911547205234e+00,1.012925382345161385e+00,9.293562116597599010e-01,9.162898848863760826e-01,9.009093331062411059e-01,8.499065501505655984e-01
1.023410382248480355e+00,9.757102306960310223e-01,8.982183333234085021e-01,8.886434189505518777e-01,8.760954900314461558e-01,8.308250543073029126e-01
9.834158007933437862e-01,9.389770890401742953e-01,8.674711187353882913e-01,8.613150664091364650e-01,8.515501589260306980e-01,8.119018297433829856e-01
9.440238953811156408e-01,9.027955336924552432e-01,8.371722147154065929e-01,8.343556050546395708e-01,8.273190973141228977e-01,7.931717789701241417e-01
9.053049003573051534e-01,8.672301100634810522e-01,8.073751163501088346e-01,8.078123007230471053e-01,8.034450353343581819e-01,7.746677901744003503e-01
8.673234415769927041e-01,8.323402265683557122e-01,7.781290821805312286e-01,7.817288297672901898e-01,7.799675996783789200e-01,7.564206703311260327e-01
8.301384612637051630e-01,7.981800846922427750e-01,7.494790792343991592e-01,7.561452267164047170e-01,7.569232591683621170e-01,7.384590925639302750e-01
7.938031813017537575e-01,7.647986442515185557e-01,7.214657570567215572e-01,7.310978564375333333e-01,7.343452914768898721e-01,7.208095575552808665e-01
7.583651036153065128e-01,7.322396226285649012e-01,6.941254496782012229e-01,7.066194099381060134e-01,7.122637703374037343e-01,7.034963687055957315e-01
7.238660460265958774e-01,7.005415265192476149e-01,6.674902042658231727e-01,6.827389227812665773e-01,6.907055724505037908e-01,6.865416206455879911e-01
6.903422117504883770e-01,6.697377145165041012e-01,6.415878350249364370e-01,6.594818149400234475e-01,6.696944031615652548e-01,6.699652006178580255e-01
6.578242904747643172e-01,6.398564886626486592e-01,6.164420007683560909e-01,6.368699507856077080e-01,6.492508398693082050e-01,6.537848021632668427e-01
6.263375887959189425e-01,6.109212129380625633e-01,5.920723044362292686e-01,6.149217177938222090e-01,6.293923920238123637e-01,6.380159504753165622e-01
5.959021876299728238e-01,5.829504565155568807e-01,5.684944127411821757e-01,5.936521224601578606e-01,6.101335764864104227e-01,6.226720387220838759e-01
5.665331240970137294e-01,5.559581594983264985e-01,5.457201940268032736e-01,5.730729018403660779e-01,5.914860069532380527e-01,6.077643745804508502e-01
5.382405952870452648e-01,5.299538187750238993e-01,5.237578723637550393e-01,5.531926490779295325e-01,5.734584960890478644e-01,5.933022361816552293e-01
5.110301812529123300e-01,5.049426915678998373e-01,5.026121958664583333e-01,5.340169512432692001e-01,5.560571689780600124e-01,5.792929366305890060e-01
4.849030845429476155e-01,4.809260142185515230e-01,4.822846171937347770e-01,5.155485377910260514e-01,5.392855864739507510e-01,5.657418962338336410e-01
4.598563835806100952e-01,4.579012337497854190e-01,4.627734841982524827e-01,4.977874379407705718e-01,5.231448770210297416e-01,5.526527215529216663e-01
4.358832972195430533e-01,4.358622497603227286e-01,4.440742387110932499e-01,4.807311453021053671e-01,5.076338755227463029e-01,5.400272903896478072e-01
4.129734578486924934e-01,4.147996642502059794e-01,4.261796214879614020e-01,4.643747880964276820e-01,4.927492678510941859e-01,5.278658418090101945e-01
3.911131904916442248e-01,3.947010370372753818e-01,4.090798814012007178e-01,4.487113033733745593e-01,4.784857396204733604e-01,5.161670703122341886e-01
3.702857954353321324e-01,3.755511445072137189e-01,3.927629870352686847e-01,4.337316136790216881e-01,4.648361278911298244e-01,5.049282232868324005e-01
3.504718320335867277e-01,3.573322395395782114e-01,3.772148389310653882e-01,4.194248047038239835e-01,4.517915745194199806e-01,4.941452008822638797e-01
3.316494014585023575e-01,3.400243105678921740e-01,3.624194808247441779e-01,4.057783025196863846e-01,4.393416799337053757e-01,4.838126574879189068e-01
3.137944263149605173e-01,3.236053378612233633e-01,3.483593083376017585e-01,3.927780491059491008e-01,4.274746561845409465e-01,4.739241040242465064e-01
2.968809251885553557e-01,3.080515452555634415e-01,3.350152736934937092e-01,3.804086749619604024e-01,4.161774781947429891e-01,4.644720102972065834e-01
2.808812803621729692e-01,2.933376457135601911e-01,3.223670851671331938e-01,3.686536677077546509e-01,4.054360322177188447e-01,4.554479067101997458e-01
2.657664971092692507e-01,2.794370792486087218e-01,3.103934000987668140e-01,3.574955356826896025e-01,3.952352605998705748e-01,4.468424846755045254e-01
2.515064531500775802e-01,2.663222419117978745e-01,2.990720104463112095e-01,3.469159656631963795e-01,3.855593020337306776e-01,4.386456951183327346e-01
2.380701370382954096e-01,2.539647047056842744e-01,2.883800199833390643e-01,3.368959739336964132e-01,3.763916265815878681e-01,4.308468445202038311e-01
2.254258744280473181e-01,2.423354214552956021e-01,2.782940123886699091e-01,3.274160500578037203e-01,3.677151648435270648e-01,4.234346880037419547e-01
2.135415413520238559e-01,2.314049248322639640e-01,2.687902096092178450e-01,3.184562928089530454e-01,3.595124307379969908e-01,4.163975190175486785e-01
2.023847638196875909e-01,2.211435098907576779e-01,2.598446200106937498e-01,3.099965378293160212e-01,3.517656374561505261e-01,4.097232552368448300e-01
1.919231032175490181e-01,2.115214046322825281e-01,2.514331759594784499e-01,3.020164766922405208e-01,3.444568062423664090e-01,4.033995203524948225e-01
1.821242271600700957e-01,2.025089272689534758e-01,2.435318606022441046e-01,2.944957671454715431e-01,3.375678677416400486e-01,3.974137214772461846e-01
1.729560655983546913e-01,1.940766300001649514e-01,2.361168237267035341e-01,2.874141344092259742e-01,3.310807557391813871e-01,3.917531219529931663e-01
1.643869521431119418e-01,1.861954292545477674e-01,2.291644866962681548e-01,2.807514634940593279e-01,3.249774931978439141e-01,3.864049093961186010e-01
1.563857506973921341e-01,1.788367224766969354e-01,2.226516365526989283e-01,2.744878825877543616e-01,3.192402705743713209e-01,3.813562588690432298e-01
1.489219676224036726e-01,1.719724916555812610e-01,2.165555094733928598e-01,2.686038376376833625e-01,3.138515164653649103e-01,3.765943911146173995e-01
1.419658497756446369e-01,1.655753938981665840e-01,2.108538638533645204e-01,2.630801583248926767e-01,3.087939606979589469e-01,3.721066258356013345e-01
1.354884688641190826e-01,1.596188394471300398e-01,2.055250433559122625e-01,2.578981156882418913e-01,3.040506900381371169e-01,3.678804300439094677e-01
1.294617926462774404e-01,1.540770576253450708e-01,2.005480303402869535e-01,2.530394717112074976e-01,2.996051967412329264e-01,3.639034615433151543e-01
1.238587435943718090e-01,1.489251512619269024e-01,1.959024901293445198e-01,2.484865212303686843e-01,2.954414202143093027e-01,3.601636076447604640e-01
1.186532456942084590e-01,1.441391402150914713e-01,1.915688066252889954e-01,2.442221265632255611e-01,2.915437820987894502e-01,3.566490192451595709e-01
1.138202601120090751e-01,1.396959946560654142e-01,1.875281098174036432e-01,2.402297452840229108e-01,2.878972151139707614e-01,3.533481404285740424e-01
1.093358104986075219e-01,1.355736588160947331e-01,1.837622957524449874e-01,2.364934515999169151e-01,2.844871860280266951e-01,3.502497337728365800e-01
1.051769987299820686e-01,1.317510659256673211e-01,1.802540395565563336e-01,2.329979517964658742e-01,2.812997131429910147e-01,3.473429015651508522e-01
1.013220119007500475e-01,1.282081450919101417e-01,1.769868021076304865e-01,2.297285942314368501e-01,2.783213786942929091e-01,3.446171031469566493e-01
9.775012139441949244e-02,1.249258208673841991e-01,1.739448309595826303e-01,2.266713743597595920e-01,2.755393365739826073e-01,3.420621686215349344e-01
9.444167485167417886e-02,1.218860062618573326e-01,1.711131561155938563e-01,2.238129352706162978e-01,2.729413157902241260e-01,3.396683091675812838e-01
9.137808184660321797e-02,1.190715899388663651e-01,1.684775812367201309e-01,2.211405642106657465e-01,2.705156200743276118e-01,3.374261242084659052e-01
8.854179406146134301e-02,1.164664183217785365e-01,1.660246708560104700e-01,2.186421855558194904e-01,2.682511240409847231e-01,3.353266056903309034e-01
8.591628072418264206e-02,1.140552733104723410e-01,1.637417341471546217e-01,2.163063506783824974e-01,2.661372662979032411e-01,3.333611397227622675e-01
8.348600004041256684e-02,1.118238462805336286e-01,1.616168057713930351e-01,2.141222251373214314e-01,2.641640398881721641e-01,3.315215058337629972e-01
8.123636731421085555e-02,1.097587090028678686e-01,1.596386242976822190e-01,2.120795735974977947e-01,2.623219804329012250e-01,3.297998740863877787e-01
7.915372040974857915e-02,1.078472820837122897e-01,1.577966086596074013e-01,2.101687428594649076e-01,2.606021523234263171e-01,3.281888002979392871e-01
7.722528316118953962e-02,1.060778014840318695e-01,1.560808330789478227e-01,2.083806433554154791e-01,2.589961332921282833e-01,3.266812195943395447e-01
7.543912729038866616e-02,1.044392836340013592e-01,1.544820008507625797e-01,2.067067294395994459e-01,2.574959976691036934e-01,3.252704385224329808e-01
7.378413334289456171e-02,1.029214896134811597e-01,1.529914173489857754e-01,2.051389787734978487e-01,2.560942986090016804e-01,3.239501259318206539e-01
7.224995110279504307e-02,1.015148888238051467e-01,1.516009625753543810e-01,2.036698710776817800e-01,2.547840495486810575e-01,3.227143028256125312e-01
7.082695989692269767e-02,1.002106225304844056e-01,1.503030635385518565e-01,2.022923664940285693e-01,2.535587051323461849e-01,3.215573313664743527e-01
6.950622914950035924e-02,9.900046761119685179e-02,1.490906667151998821e-01,2.009998837741721056e-01,2.524121418168106534e-01,3.204739032107575825e-01
6.827947950005067157e-02,9.787680079923073706e-02,1.479572108101693817e-01,1.997862784830656269e-01,2.513386383458518503e-01,3.194590273295694893e-01
