2.000000000000000111e-01,2.000000000000000111e-01,5.064583569765090942e-02
4.000000000000000222e-01,4.000000000000000222e-01,5.679198727011680603e-02
5.999999999999999778e-01,5.999999999999999778e-01,6.171934306621551514e-02
8.000000000000000444e-01,8.000000000000000444e-01,6.636621057987213135e-02
1.000000000000000000e+00,1.000000000000000000e+00,6.998029351234436035e-02
1.199999999999999956e+00,1.199999999999999956e+00,7.822561264038085938e-02
1.399999999999999911e+00,1.399999999999999911e+00,8.561699837446212769e-02
1.600000000000000089e+00,1.600000000000000089e+00,9.426934272050857544e-02
1.800000000000000044e+00,1.800000000000000044e+00,1.037210375070571899e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.173410490155220032e-01
2.200000000000000178e+00,2.200000000000000178e+00,1.324233412742614746e-01
2.399999999999999911e+00,2.399999999999999911e+00,1.510838121175765991e-01
2.600000000000000089e+00,2.600000000000000089e+00,1.697944104671478271e-01
2.799999999999999822e+00,2.799999999999999822e+00,1.953336447477340698e-01
3.000000000000000000e+00,3.000000000000000000e+00,2.273710668087005615e-01
3.200000000000000178e+00,3.200000000000000178e+00,2.639560103416442871e-01
3.399999999999999911e+00,3.399999999999999911e+00,3.069294989109039307e-01
3.600000000000000089e+00,3.600000000000000089e+00,3.610470592975616455e-01
3.799999999999999822e+00,3.799999999999999822e+00,4.289685189723968506e-01
4.000000000000000000e+00,4.000000000000000000e+00,5.083245635032653809e-01
4.200000000000000178e+00,4.200000000000000178e+00,6.138635873794555664e-01
4.400000000000000355e+00,4.400000000000000355e+00,7.263640761375427246e-01
4.599999999999999645e+00,4.599999999999999645e+00,8.671363592147827148e-01
4.799999999999999822e+00,4.799999999999999822e+00,1.040350079536437988e+00
5.000000000000000000e+00,5.000000000000000000e+00,1.200897336006164551e+00
5.200000000000000178e+00,5.200000000000000178e+00,1.322574019432067871e+00
5.400000000000000355e+00,5.400000000000000355e+00,1.396467328071594238e+00
5.599999999999999645e+00,5.599999999999999645e+00,1.444405674934387207e+00
5.799999999999999822e+00,5.799999999999999822e+00,1.418566703796386719e+00
6.000000000000000000e+00,6.000000000000000000e+00,1.360923767089843750e+00
6.200000000000000178e+00,6.200000000000000178e+00,1.282505154609680176e+00
6.400000000000000355e+00,6.400000000000000355e+00,1.191070079803466797e+00
6.599999999999999645e+00,6.599999999999999645e+00,1.127567648887634277e+00
6.799999999999999822e+00,6.799999999999999822e+00,1.054260492324829102e+00
7.000000000000000000e+00,7.000000000000000000e+00,1.004484772682189941e+00
7.200000000000000178e+00,7.200000000000000178e+00,9.701148271560668945e-01
7.400000000000000355e+00,7.400000000000000355e+00,9.361065626144409180e-01
7.599999999999999645e+00,7.599999999999999645e+00,9.249544143676757812e-01
7.799999999999999822e+00,7.799999999999999822e+00,9.078743457794189453e-01
8.000000000000000000e+00,8.000000000000000000e+00,9.020533561706542969e-01
8.199999999999999289e+00,8.199999999999999289e+00,9.008470177650451660e-01
8.400000000000000355e+00,8.400000000000000355e+00,8.987122774124145508e-01
8.599999999999999645e+00,8.599999999999999645e+00,8.975216150283813477e-01
8.800000000000000711e+00,8.800000000000000711e+00,9.118904471397399902e-01
9.000000000000000000e+00,9.000000000000000000e+00,9.217496514320373535e-01
9.199999999999999289e+00,9.199999999999999289e+00,9.413517713546752930e-01
9.400000000000000355e+00,9.400000000000000355e+00,9.531735777854919434e-01
9.599999999999999645e+00,9.599999999999999645e+00,9.670392870903015137e-01
9.800000000000000711e+00,9.800000000000000711e+00,9.895616769790649414e-01
1.000000000000000000e+01,1.000000000000000000e+01,9.938690662384033203e-01
1.019999999999999929e+01,1.019999999999999929e+01,1.012287855148315430e+00
1.040000000000000036e+01,1.040000000000000036e+01,1.024879217147827148e+00
1.059999999999999964e+01,1.059999999999999964e+01,1.025873661041259766e+00
1.080000000000000071e+01,1.080000000000000071e+01,1.037251710891723633e+00
1.100000000000000000e+01,1.100000000000000000e+01,1.040111899375915527e+00
1.119999999999999929e+01,1.119999999999999929e+01,1.038593888282775879e+00
1.140000000000000036e+01,1.140000000000000036e+01,1.035864472389221191e+00
1.159999999999999964e+01,1.159999999999999964e+01,1.031504631042480469e+00
1.180000000000000071e+01,1.180000000000000071e+01,1.020764827728271484e+00
1.200000000000000000e+01,1.200000000000000000e+01,1.016969442367553711e+00
1.219999999999999929e+01,1.219999999999999929e+01,1.010672330856323242e+00
1.240000000000000036e+01,1.240000000000000036e+01,1.007155179977416992e+00
1.259999999999999964e+01,1.259999999999999964e+01,9.951918125152587891e-01
1.280000000000000071e+01,1.280000000000000071e+01,9.927127957344055176e-01
1.300000000000000000e+01,1.300000000000000000e+01,9.926850795745849609e-01
1.319999999999999929e+01,1.319999999999999929e+01,9.886327981948852539e-01
1.340000000000000036e+01,1.340000000000000036e+01,9.890724420547485352e-01
1.359999999999999964e+01,1.359999999999999964e+01,9.870677590370178223e-01
1.380000000000000071e+01,1.380000000000000071e+01,9.914451837539672852e-01
1.400000000000000000e+01,1.400000000000000000e+01,9.904411435127258301e-01
1.419999999999999929e+01,1.419999999999999929e+01,9.877839088439941406e-01
1.440000000000000036e+01,1.440000000000000036e+01,9.897100329399108887e-01
1.459999999999999964e+01,1.459999999999999964e+01,9.907985925674438477e-01
1.480000000000000071e+01,1.480000000000000071e+01,9.977316260337829590e-01
1.500000000000000000e+01,1.500000000000000000e+01,1.001183032989501953e+00
1.519999999999999929e+01,1.519999999999999929e+01,1.003629326820373535e+00
1.540000000000000036e+01,1.540000000000000036e+01,9.960777163505554199e-01
1.559999999999999964e+01,1.559999999999999964e+01,1.001510381698608398e+00
1.580000000000000071e+01,1.580000000000000071e+01,1.001470208168029785e+00
1.600000000000000000e+01,1.600000000000000000e+01,1.000537276268005371e+00
