2.000000000000000111e-01,1.767178672473960848e-04,2.793854449793760215e-05
4.000000000000000222e-01,1.767091605947365837e-04,2.793660894012297747e-05
5.999999999999999778e-01,1.766946445776378463e-04,2.793338191979060809e-05
8.000000000000000444e-01,1.766743118090027538e-04,2.792886180252821280e-05
1.000000000000000000e+00,1.766481519607012178e-04,2.792304630325763193e-05
1.199999999999999956e+00,1.766161517773611508e-04,2.791593248933154590e-05
1.399999999999999911e+00,1.765782950940970961e-04,2.790751678451249722e-05
1.600000000000000089e+00,1.765345628581491415e-04,2.789779497383192890e-05
1.800000000000000044e+00,1.764849331544391905e-04,2.788676220932625083e-05
2.000000000000000000e+00,1.764293812350151288e-04,2.787441301664792863e-05
2.200000000000000178e+00,1.763678795523756484e-04,2.786074130254672252e-05
2.399999999999999911e+00,1.763003977966573520e-04,2.784574036321757655e-05
2.600000000000000089e+00,1.762269029366594182e-04,2.782940289351152924e-05
2.799999999999999822e+00,1.761473592646879650e-04,2.781172099700261212e-05
3.000000000000000000e+00,1.760617284451883996e-04,2.779268619690681590e-05
3.200000000000000178e+00,1.759699695671474026e-04,2.777228944784581279e-05
3.399999999999999911e+00,1.758720392002260046e-04,2.775052114844978016e-05
3.600000000000000089e+00,1.757678914545928285e-04,2.772737115479025213e-05
3.799999999999999822e+00,1.756574780444248077e-04,2.770282879463709685e-05
4.000000000000000000e+00,1.755407483550367560e-04,2.767688288252899794e-05
4.200000000000000178e+00,1.754176495135893743e-04,2.764952173565008074e-05
4.400000000000000355e+00,1.752881264633493745e-04,2.762073319050132323e-05
4.599999999999999645e+00,1.751521220414348527e-04,2.759050462035626860e-05
4.799999999999999822e+00,1.750095770600095630e-04,2.755882295349189494e-05
5.000000000000000000e+00,1.748604303908669780e-04,2.752567469217850440e-05
5.200000000000000178e+00,1.747046190533450437e-04,2.749104593242103896e-05
5.400000000000000355e+00,1.745420783055191296e-04,2.745492238443327960e-05
5.599999999999999645e+00,1.743727417385987680e-04,2.741728939383437490e-05
5.799999999999999822e+00,1.741965413744702340e-04,2.737813196355118518e-05
6.000000000000000000e+00,1.740134077663109402e-04,2.733743477641011825e-05
6.200000000000000178e+00,1.738232701021979922e-04,2.729518221840304757e-05
6.400000000000000355e+00,1.736260563116370423e-04,2.725135840260829519e-05
6.599999999999999645e+00,1.734216931749258707e-04,2.720594719375025376e-05
6.799999999999999822e+00,1.732101064352707567e-04,2.715893223337524878e-05
7.000000000000000000e+00,1.729912209135597411e-04,2.711029696562758807e-05
7.200000000000000178e+00,1.727649606257061527e-04,2.706002466360115315e-05
7.400000000000000355e+00,1.725312489024550622e-04,2.700809845624629530e-05
7.599999999999999645e+00,1.722900085115603179e-04,2.695450135580942041e-05
7.799999999999999822e+00,1.720411617822193502e-04,2.689921628578037017e-05
8.000000000000000000e+00,1.717846307316567571e-04,2.684222610932379105e-05
8.199999999999999289e+00,1.715203371937457826e-04,2.678351365816819923e-05
8.400000000000000355e+00,1.712482029495405935e-04,2.672306176192717464e-05
8.599999999999999645e+00,1.709681498596078708e-04,2.666085327782363769e-05
8.800000000000000711e+00,1.706800999980212692e-04,2.659687112079069985e-05
9.000000000000000000e+00,1.703839757878918655e-04,2.653109829391800205e-05
9.199999999999999289e+00,1.700797001383011855e-04,2.646351791921444700e-05
9.400000000000000355e+00,1.697671965824931793e-04,2.639411326865570738e-05
9.599999999999999645e+00,1.694463894171849305e-04,2.632286779548455977e-05
9.800000000000000711e+00,1.691172038428520358e-04,2.624976516573168100e-05
1.000000000000000000e+01,1.687795661048293596e-04,2.617478928992194803e-05
1.019999999999999929e+01,1.684334036350854298e-04,2.609792435493322752e-05
